145,133,428442,2013_06_08_oakmlb_chamlb_1
118,117,484499,2013_06_08_houmlb_kcamlb_1
141,140,427129,2013_06_08_texmlb_tormlb_1
143,120,427115,2013_06_17_wasmlb_phimlb_1
109,146,427326,2013_06_17_miamlb_arimlb_1
108,136,427424,2013_06_17_seamlb_anamlb_1
113,134,482620,2013_06_17_pitmlb_cinmlb_1
137,135,427192,2013_06_17_sdnmlb_sfnmlb_1
116,110,427509,2013_06_17_balmlb_detmlb_1
140,133,427220,2013_06_17_oakmlb_texmlb_1
138,112,482666,2013_06_17_chnmlb_slnmlb_1
114,118,427184,2013_06_17_kcamlb_clemlb_1
141,115,427292,2013_06_17_colmlb_tormlb_1
117,145,427545,2013_06_17_chamlb_houmlb_1
144,121,427269,2013_06_17_nynmlb_atlmlb_1
121,138,484198,2013_06_11_slnmlb_nynmlb_1
142,143,427144,2013_06_11_phimlb_minmlb_1
118,116,490319,2013_06_11_detmlb_kcamlb_1
112,113,427339,2013_06_11_cinmlb_chnmlb_1
115,120,427099,2013_06_11_wasmlb_colmlb_1
133,147,429805,2013_06_11_nyamlb_oakmlb_1
110,108,427235,2013_06_11_anamlb_balmlb_1
134,137,427026,2013_06_11_sfnmlb_pitmlb_1
136,117,427454,2013_06_11_houmlb_seamlb_1
135,144,427090,2013_06_11_atlmlb_sdnmlb_1
119,109,489954,2013_06_11_arimlb_lanmlb_1
140,114,427533,2013_06_11_clemlb_texmlb_1
146,158,483561,2013_06_11_milmlb_miamlb_1
139,111,427197,2013_06_11_bosmlb_tbamlb_1
145,141,427224,2013_06_11_tormlb_chamlb_1
120,142,482620,2013_06_09_minmlb_wasmlb_1
109,137,427537,2013_06_09_sfnmlb_arimlb_1
118,117,427413,2013_06_09_houmlb_kcamlb_1
158,143,427286,2013_06_09_phimlb_milmlb_1
120,142,427156,2013_06_09_minmlb_wasmlb_2
115,135,484183,2013_06_09_sdnmlb_colmlb_1
121,146,483564,2013_06_09_miamlb_nynmlb_1
145,133,427229,2013_06_09_oakmlb_chamlb_1
111,108,427168,2013_06_09_anamlb_bosmlb_1
116,114,427128,2013_06_09_clemlb_detmlb_1
136,147,483912,2013_06_09_nyamlb_seamlb_1
139,110,427058,2013_06_09_balmlb_tbamlb_1
141,140,427097,2013_06_09_texmlb_tormlb_1
113,138,427093,2013_06_09_slnmlb_cinmlb_1
112,134,427361,2013_06_09_pitmlb_chnmlb_1
119,144,482666,2013_06_09_atlmlb_lanmlb_1
119,144,427457,2013_06_07_atlmlb_lanmlb_1
112,134,490319,2013_06_07_pitmlb_chnmlb_1
109,137,484198,2013_06_07_sfnmlb_arimlb_1
113,138,427197,2013_06_07_slnmlb_cinmlb_1
116,114,427235,2013_06_07_clemlb_detmlb_1
158,143,483630,2013_06_07_phimlb_milmlb_1
118,117,427192,2013_06_07_houmlb_kcamlb_1
145,133,427424,2013_06_07_oakmlb_chamlb_1
136,147,427533,2013_06_07_nyamlb_seamlb_1
115,135,427224,2013_06_07_sdnmlb_colmlb_1
141,140,427339,2013_06_07_texmlb_tormlb_1
139,110,483561,2013_06_07_balmlb_tbamlb_1
145,121,427206,2013_06_26_nynmlb_chamlb_1
139,141,427097,2013_06_26_tormlb_tbamlb_1
117,138,427326,2013_06_26_slnmlb_houmlb_1
116,108,427220,2013_06_26_anamlb_detmlb_1
118,144,427424,2013_06_26_atlmlb_kcamlb_1
120,109,427184,2013_06_26_arimlb_wasmlb_1
110,114,427019,2013_06_26_clemlb_balmlb_1
146,142,427545,2013_06_26_minmlb_miamlb_1
133,113,427509,2013_06_26_cinmlb_oakmlb_1
119,137,483569,2013_06_26_sfnmlb_lanmlb_1
135,143,427261,2013_06_26_phimlb_sdnmlb_1
136,134,427344,2013_06_26_pitmlb_seamlb_1
158,112,427454,2013_06_26_chnmlb_milmlb_1
111,115,427534,2013_06_26_colmlb_bosmlb_1
147,140,427053,2013_06_26_texmlb_nyamlb_1
141,115,427093,2013_06_18_colmlb_tormlb_1
116,110,427552,2013_06_18_balmlb_detmlb_1
144,121,427454,2013_06_18_nynmlb_atlmlb_2
138,112,427534,2013_06_18_chnmlb_slnmlb_1
147,119,427164,2013_06_18_lanmlb_nyamlb_1
109,146,483912,2013_06_18_miamlb_arimlb_1
111,139,427286,2013_06_18_tbamlb_bosmlb_2
143,120,427019,2013_06_18_wasmlb_phimlb_1
140,133,427361,2013_06_18_oakmlb_texmlb_1
144,121,427081,2013_06_18_nynmlb_atlmlb_1
108,136,427229,2013_06_18_seamlb_anamlb_1
113,134,427097,2013_06_18_pitmlb_cinmlb_1
111,139,427103,2013_06_18_tbamlb_bosmlb_1
142,145,427261,2013_06_18_chamlb_minmlb_1
114,118,427537,2013_06_18_kcamlb_clemlb_1
137,135,484499,2013_06_18_sdnmlb_sfnmlb_1
117,158,427156,2013_06_18_milmlb_houmlb_1
112,113,427248,2013_06_10_cinmlb_chnmlb_1
140,114,427552,2013_06_10_clemlb_texmlb_1
146,158,483569,2013_06_10_milmlb_miamlb_1
145,141,427362,2013_06_10_tormlb_chamlb_1
119,109,427520,2013_06_10_arimlb_lanmlb_1
139,111,427206,2013_06_10_bosmlb_tbamlb_1
135,144,482641,2013_06_10_atlmlb_sdnmlb_1
118,116,427139,2013_06_10_detmlb_kcamlb_1
110,108,427538,2013_06_10_anamlb_balmlb_1
136,117,427081,2013_06_10_houmlb_seamlb_1
139,118,427509,2013_06_13_kcamlb_tbamlb_1
133,147,427044,2013_06_13_nyamlb_oakmlb_1
121,138,482620,2013_06_13_slnmlb_nynmlb_1
140,141,427269,2013_06_13_tormlb_texmlb_1
112,113,427053,2013_06_13_cinmlb_chnmlb_1
110,111,427261,2013_06_13_bosmlb_balmlb_1
142,143,427129,2013_06_13_phimlb_minmlb_1
134,137,427326,2013_06_13_sfnmlb_pitmlb_1
115,120,428442,2013_06_13_wasmlb_colmlb_1
119,144,429805,2013_06_06_atlmlb_lanmlb_1
145,133,427099,2013_06_06_oakmlb_chamlb_1
138,109,427220,2013_06_06_arimlb_slnmlb_1
115,135,427362,2013_06_06_sdnmlb_colmlb_1
136,147,427552,2013_06_06_nyamlb_seamlb_1
118,142,427206,2013_06_06_minmlb_kcamlb_1
117,110,427144,2013_06_06_balmlb_houmlb_1
120,121,427326,2013_06_06_nynmlb_wasmlb_1
111,140,427538,2013_06_06_texmlb_bosmlb_1
116,139,482608,2013_06_06_tbamlb_detmlb_1
158,143,427248,2013_06_06_phimlb_milmlb_1
158,133,427299,2013_06_03_oakmlb_milmlb_1
138,109,490319,2013_06_03_arimlb_slnmlb_1
113,115,427013,2013_06_03_colmlb_cinmlb_1
119,135,427533,2013_06_03_sdnmlb_lanmlb_1
147,114,484499,2013_06_03_clemlb_nyamlb_1
108,117,483564,2013_06_03_houmlb_anamlb_1
144,134,427248,2013_06_03_pitmlb_atlmlb_1
143,146,427424,2013_06_03_miamlb_phimlb_1
136,145,427457,2013_06_03_chamlb_seamlb_1
138,109,427361,2013_06_05_arimlb_slnmlb_1
116,139,427156,2013_06_05_tbamlb_detmlb_1
158,133,427537,2013_06_05_oakmlb_milmlb_1
119,135,427509,2013_06_05_sdnmlb_lanmlb_1
113,115,483569,2013_06_05_colmlb_cinmlb_1
118,142,427093,2013_06_05_minmlb_kcamlb_1
120,121,427168,2013_06_05_nynmlb_wasmlb_1
117,110,427097,2013_06_05_balmlb_houmlb_1
136,145,482666,2013_06_05_chamlb_seamlb_1
143,146,427424,2013_06_05_miamlb_phimlb_1
108,112,484183,2013_06_05_chnmlb_anamlb_1
111,140,427128,2013_06_05_texmlb_bosmlb_1
144,134,427286,2013_06_05_pitmlb_atlmlb_1
147,114,427520,2013_06_05_clemlb_nyamlb_1
137,141,427019,2013_06_05_tormlb_sfnmlb_1
133,145,483912,2013_06_02_chamlb_oakmlb_1
147,111,483569,2013_06_02_bosmlb_nyamlb_1
143,158,427292,2013_06_02_milmlb_phimlb_1
134,113,427099,2013_06_02_cinmlb_pitmlb_1
108,117,427315,2013_06_02_houmlb_anamlb_1
138,137,427545,2013_06_02_sfnmlb_slnmlb_1
142,136,427243,2013_06_02_seamlb_minmlb_1
114,139,427534,2013_06_02_tbamlb_clemlb_1
110,116,484198,2013_06_02_detmlb_balmlb_1
135,141,427220,2013_06_02_tormlb_sdnmlb_1
146,121,427269,2013_06_02_nynmlb_miamlb_1
144,120,427192,2013_06_02_wasmlb_atlmlb_1
115,119,427286,2013_06_02_lanmlb_colmlb_1
140,118,427344,2013_06_02_kcamlb_texmlb_1
112,109,489942,2013_06_02_arimlb_chnmlb_1
120,121,427026,2013_06_04_nynmlb_wasmlb_1
118,142,482631,2013_06_04_minmlb_kcamlb_1
147,114,427413,2013_06_04_clemlb_nyamlb_1
138,109,427108,2013_06_04_arimlb_slnmlb_1
111,140,427164,2013_06_04_texmlb_bosmlb_1
119,135,427113,2013_06_04_sdnmlb_lanmlb_1
116,139,482620,2013_06_04_tbamlb_detmlb_1
144,134,427053,2013_06_04_pitmlb_atlmlb_1
136,145,427044,2013_06_04_chamlb_seamlb_1
137,141,427115,2013_06_04_tormlb_sfnmlb_1
113,115,427058,2013_06_04_colmlb_cinmlb_1
158,133,427184,2013_06_04_oakmlb_milmlb_1
143,146,428442,2013_06_04_miamlb_phimlb_1
108,112,427261,2013_06_04_chnmlb_anamlb_1
117,110,427129,2013_06_04_balmlb_houmlb_1
145,114,427026,2013_06_29_clemlb_chamlb_1
144,109,427366,2013_06_29_arimlb_atlmlb_1
146,135,427144,2013_06_29_sdnmlb_miamlb_1
115,137,427099,2013_06_29_sfnmlb_colmlb_1
142,118,427292,2013_06_29_kcamlb_minmlb_1
140,113,427115,2013_06_29_cinmlb_texmlb_1
133,138,427362,2013_06_29_slnmlb_oakmlb_1
117,108,427013,2013_06_29_anamlb_houmlb_1
121,120,427108,2013_06_29_wasmlb_nynmlb_1
119,143,427044,2013_06_29_phimlb_lanmlb_1
139,116,427248,2013_06_29_detmlb_tbamlb_1
134,158,427243,2013_06_29_milmlb_pitmlb_1
136,112,427533,2013_06_29_chnmlb_seamlb_1
110,147,427269,2013_06_29_nyamlb_balmlb_1
111,141,483564,2013_06_29_tormlb_bosmlb_1
114,120,427053,2013_06_16_wasmlb_clemlb_1
135,109,427457,2013_06_16_arimlb_sdnmlb_1
121,112,483561,2013_06_16_chnmlb_nynmlb_1
142,116,428442,2013_06_16_detmlb_minmlb_1
140,141,431232,2013_06_16_tormlb_texmlb_1
110,111,482663,2013_06_16_bosmlb_balmlb_1
133,136,427090,2013_06_16_seamlb_oakmlb_1
117,145,490319,2013_06_16_chamlb_houmlb_1
139,118,427113,2013_06_16_kcamlb_tbamlb_1
144,137,427144,2013_06_16_sfnmlb_atlmlb_1
146,138,427197,2013_06_16_slnmlb_miamlb_1
134,119,482631,2013_06_16_lanmlb_pitmlb_1
108,147,427520,2013_06_16_nyamlb_anamlb_1
115,143,427243,2013_06_16_phimlb_colmlb_1
113,158,427235,2013_06_16_milmlb_cinmlb_1
108,136,427095,2013_06_19_seamlb_anamlb_1
114,118,484198,2013_06_19_kcamlb_clemlb_1
138,112,482641,2013_06_19_chnmlb_slnmlb_1
147,119,427164,2013_06_19_lanmlb_nyamlb_1
141,115,427197,2013_06_19_colmlb_tormlb_1
117,158,427129,2013_06_19_milmlb_houmlb_1
137,135,427413,2013_06_19_sdnmlb_sfnmlb_1
113,134,427339,2013_06_19_pitmlb_cinmlb_1
147,119,427128,2013_06_19_lanmlb_nyamlb_2
116,110,427533,2013_06_19_balmlb_detmlb_1
144,121,482663,2013_06_19_nynmlb_atlmlb_1
111,139,427248,2013_06_19_tbamlb_bosmlb_1
109,146,427168,2013_06_19_miamlb_arimlb_1
140,133,427139,2013_06_19_oakmlb_texmlb_1
143,120,427315,2013_06_19_wasmlb_phimlb_1
142,145,484183,2013_06_19_chamlb_minmlb_1
110,114,482608,2013_06_24_clemlb_balmlb_1
119,137,427013,2013_06_24_sfnmlb_lanmlb_1
135,143,427362,2013_06_24_phimlb_sdnmlb_1
139,141,427144,2013_06_24_tormlb_tbamlb_1
117,108,427095,2013_06_28_anamlb_houmlb_1
146,135,427339,2013_06_28_sdnmlb_miamlb_1
133,138,484183,2013_06_28_slnmlb_oakmlb_1
140,113,482608,2013_06_28_cinmlb_texmlb_1
145,114,484198,2013_06_28_clemlb_chamlb_1
119,143,427457,2013_06_28_phimlb_lanmlb_1
139,116,427286,2013_06_28_detmlb_tbamlb_1
142,118,427197,2013_06_28_kcamlb_minmlb_1
136,112,427552,2013_06_28_chnmlb_seamlb_1
144,109,482641,2013_06_28_arimlb_atlmlb_1
134,158,427168,2013_06_28_milmlb_pitmlb_1
115,137,428442,2013_06_28_sfnmlb_colmlb_1
110,147,427081,2013_06_28_nyamlb_balmlb_1
145,114,482631,2013_06_28_clemlb_chamlb_2
121,120,427139,2013_06_28_wasmlb_nynmlb_1
111,141,427129,2013_06_28_tormlb_bosmlb_1
144,120,427520,2013_06_01_wasmlb_atlmlb_1
143,158,427206,2013_06_01_milmlb_phimlb_1
134,113,427229,2013_06_01_cinmlb_pitmlb_1
135,141,427139,2013_06_01_tormlb_sdnmlb_1
147,111,427058,2013_06_01_bosmlb_nyamlb_1
138,137,482608,2013_06_01_sfnmlb_slnmlb_2
146,121,431232,2013_06_01_nynmlb_miamlb_1
138,137,427156,2013_06_01_sfnmlb_slnmlb_1
142,136,427326,2013_06_01_seamlb_minmlb_1
112,109,427538,2013_06_01_arimlb_chnmlb_1
133,145,427144,2013_06_01_chamlb_oakmlb_1
108,117,427019,2013_06_01_houmlb_anamlb_1
114,139,427366,2013_06_01_tbamlb_clemlb_1
115,119,427103,2013_06_01_lanmlb_colmlb_1
110,116,427537,2013_06_01_detmlb_balmlb_1
140,118,429805,2013_06_01_kcamlb_texmlb_1
141,110,427361,2013_06_22_balmlb_tormlb_1
116,111,427019,2013_06_22_bosmlb_detmlb_1
118,145,427156,2013_06_22_chamlb_kcamlb_1
120,115,427164,2013_06_22_colmlb_wasmlb_1
108,134,427261,2013_06_22_pitmlb_anamlb_1
112,117,427093,2013_06_22_houmlb_chnmlb_1
135,119,483912,2013_06_22_lanmlb_sdnmlb_1
138,140,427097,2013_06_22_texmlb_slnmlb_1
143,121,427534,2013_06_22_nynmlb_phimlb_1
137,146,427552,2013_06_22_miamlb_sfnmlb_1
114,142,427229,2013_06_22_minmlb_clemlb_1
147,139,427537,2013_06_22_tbamlb_nyamlb_1
109,113,427454,2013_06_22_cinmlb_arimlb_1
136,133,427103,2013_06_22_oakmlb_seamlb_1
158,144,427520,2013_06_22_atlmlb_milmlb_1
135,143,427224,2013_06_25_phimlb_sdnmlb_1
111,115,427090,2013_06_25_colmlb_bosmlb_1
147,140,427248,2013_06_25_texmlb_nyamlb_1
119,137,427058,2013_06_25_sfnmlb_lanmlb_1
133,113,427113,2013_06_25_cinmlb_oakmlb_1
136,134,427044,2013_06_25_pitmlb_seamlb_1
116,108,427108,2013_06_25_anamlb_detmlb_1
145,121,427292,2013_06_25_nynmlb_chamlb_1
139,141,482620,2013_06_25_tormlb_tbamlb_1
146,142,483564,2013_06_25_minmlb_miamlb_1
118,144,427099,2013_06_25_atlmlb_kcamlb_1
158,112,427269,2013_06_25_chnmlb_milmlb_1
110,114,427115,2013_06_25_clemlb_balmlb_1
120,109,482631,2013_06_25_arimlb_wasmlb_1
117,138,427243,2013_06_25_slnmlb_houmlb_1
141,110,427139,2013_06_23_balmlb_tormlb_1
120,115,427128,2013_06_23_colmlb_wasmlb_1
108,134,484183,2013_06_23_pitmlb_anamlb_1
147,139,484198,2013_06_23_tbamlb_nyamlb_1
116,111,427315,2013_06_23_bosmlb_detmlb_1
136,133,427286,2013_06_23_oakmlb_seamlb_1
143,121,482641,2013_06_23_nynmlb_phimlb_1
118,145,427129,2013_06_23_chamlb_kcamlb_1
137,146,427533,2013_06_23_miamlb_sfnmlb_1
138,140,427339,2013_06_23_texmlb_slnmlb_1
135,119,427168,2013_06_23_lanmlb_sdnmlb_1
109,113,427095,2013_06_23_cinmlb_arimlb_1
114,142,427081,2013_06_23_minmlb_clemlb_1
158,144,484499,2013_06_23_atlmlb_milmlb_1
112,117,427197,2013_06_23_houmlb_chnmlb_1
119,138,427129,2013_10_15_slnmlb_lanmlb_1
116,111,427292,2013_10_15_bosmlb_detmlb_1
111,138,427261,2013_10_30_slnmlb_bosmlb_1
138,111,427144,2013_10_27_bosmlb_slnmlb_1
119,138,427156,2013_10_14_slnmlb_lanmlb_1
138,119,427053,2013_10_12_lanmlb_slnmlb_1
111,116,427538,2013_10_12_detmlb_bosmlb_1
139,111,427144,2013_10_08_bosmlb_tbamlb_1
116,133,427424,2013_10_08_oakmlb_detmlb_1
116,111,427457,2013_10_17_bosmlb_detmlb_1
138,119,427103,2013_10_11_lanmlb_slnmlb_1
138,134,427261,2013_10_09_pitmlb_slnmlb_1
119,144,427344,2013_10_07_atlmlb_lanmlb_1
139,111,427108,2013_10_07_bosmlb_tbamlb_1
116,133,427097,2013_10_07_oakmlb_detmlb_1
134,138,427235,2013_10_07_slnmlb_pitmlb_1
138,111,427108,2013_10_26_bosmlb_slnmlb_1
138,119,427184,2013_10_18_lanmlb_slnmlb_1
133,116,427206,2013_10_10_detmlb_oakmlb_1
111,116,427128,2013_10_13_detmlb_bosmlb_1
134,138,427299,2013_10_06_slnmlb_pitmlb_1
134,138,427299,2013_10_06_slnmlb_pitmlb_1
119,144,427229,2013_10_06_atlmlb_lanmlb_1
138,134,427413,2013_10_03_pitmlb_slnmlb_1
144,119,427537,2013_10_03_lanmlb_atlmlb_1
133,116,427044,2013_10_05_detmlb_oakmlb_1
111,139,427081,2013_10_05_tbamlb_bosmlb_1
114,139,427103,2013_10_02_tbamlb_clemlb_1
133,116,427533,2013_10_04_detmlb_oakmlb_1
138,134,427026,2013_10_04_pitmlb_slnmlb_1
111,139,427197,2013_10_04_tbamlb_bosmlb_1
144,119,427243,2013_10_04_lanmlb_atlmlb_1
119,138,427019,2013_10_16_slnmlb_lanmlb_1
116,111,427315,2013_10_16_bosmlb_detmlb_1
111,116,427248,2013_10_19_detmlb_bosmlb_1
111,138,427533,2013_10_24_slnmlb_bosmlb_1
138,111,427344,2013_10_28_bosmlb_slnmlb_1
134,113,427538,2013_10_01_cinmlb_pitmlb_1
111,138,427229,2013_10_23_slnmlb_bosmlb_1
142,145,483564,2013_05_15_chamlb_minmlb_1
147,136,484198,2013_05_15_seamlb_nyamlb_1
146,113,429805,2013_05_15_cinmlb_miamlb_1
116,117,427362,2013_05_15_houmlb_detmlb_1
141,137,427206,2013_05_15_sfnmlb_tormlb_1
112,115,427269,2013_05_15_colmlb_chnmlb_1
133,140,482666,2013_05_15_texmlb_oakmlb_1
134,158,427366,2013_05_15_milmlb_pitmlb_1
119,120,427315,2013_05_15_wasmlb_lanmlb_1
110,135,427156,2013_05_15_sdnmlb_balmlb_1
143,114,427248,2013_05_15_clemlb_phimlb_1
108,118,427243,2013_05_15_kcamlb_anamlb_1
138,121,427533,2013_05_15_nynmlb_slnmlb_1
109,144,427229,2013_05_15_atlmlb_arimlb_1
139,111,427235,2013_05_15_bosmlb_tbamlb_1
137,120,427129,2013_05_21_wasmlb_sfnmlb_1
108,136,427013,2013_05_21_seamlb_anamlb_1
140,133,427099,2013_05_21_oakmlb_texmlb_1
121,113,427292,2013_05_21_cinmlb_nynmlb_1
115,109,482641,2013_05_21_arimlb_colmlb_1
134,112,427509,2013_05_21_chnmlb_pitmlb_1
145,111,482620,2013_05_21_bosmlb_chamlb_1
158,119,427026,2013_05_21_lanmlb_milmlb_1
144,142,427361,2013_05_21_minmlb_atlmlb_1
110,147,427081,2013_05_21_nyamlb_balmlb_1
117,118,427424,2013_05_21_kcamlb_houmlb_1
135,138,427224,2013_05_21_slnmlb_sdnmlb_1
114,116,427156,2013_05_21_detmlb_clemlb_1
146,143,427538,2013_05_21_phimlb_miamlb_1
141,139,427457,2013_05_21_tbamlb_tormlb_1
118,138,427128,2013_05_27_slnmlb_kcamlb_1
139,146,427184,2013_05_27_miamlb_tbamlb_1
117,115,483561,2013_05_27_colmlb_houmlb_1
121,147,427090,2013_05_27_nyamlb_nynmlb_1
109,140,483569,2013_05_27_texmlb_arimlb_2
136,135,427115,2013_05_27_sdnmlb_seamlb_1
120,110,427093,2013_05_27_balmlb_wasmlb_1
119,108,427097,2013_05_27_anamlb_lanmlb_1
111,143,427044,2013_05_27_phimlb_bosmlb_1
109,140,427058,2013_05_27_texmlb_arimlb_1
113,114,427454,2013_05_27_clemlb_cinmlb_1
133,137,427053,2013_05_27_sfnmlb_oakmlb_1
116,134,427413,2013_05_27_pitmlb_detmlb_1
141,144,428442,2013_05_27_atlmlb_tormlb_1
145,112,482608,2013_05_27_chnmlb_chamlb_1
158,142,427108,2013_05_27_minmlb_milmlb_1
138,121,427552,2013_05_14_nynmlb_slnmlb_1
143,114,427286,2013_05_14_clemlb_phimlb_1
146,113,427044,2013_05_14_cinmlb_miamlb_1
134,158,427534,2013_05_14_milmlb_pitmlb_1
142,145,490319,2013_05_14_chamlb_minmlb_1
112,115,431232,2013_05_14_colmlb_chnmlb_1
133,140,483569,2013_05_14_texmlb_oakmlb_1
110,135,427545,2013_05_14_sdnmlb_balmlb_1
147,136,427299,2013_05_14_seamlb_nyamlb_1
119,120,427019,2013_05_14_wasmlb_lanmlb_1
109,144,428442,2013_05_14_atlmlb_arimlb_1
108,118,427326,2013_05_14_kcamlb_anamlb_1
139,111,427128,2013_05_14_bosmlb_tbamlb_1
116,117,484183,2013_05_14_houmlb_detmlb_1
141,137,427093,2013_05_14_sfnmlb_tormlb_1
121,113,427206,2013_05_20_cinmlb_nynmlb_1
110,147,427269,2013_05_20_nyamlb_balmlb_1
158,119,483564,2013_05_20_lanmlb_milmlb_1
141,139,489954,2013_05_20_tbamlb_tormlb_1
140,133,427243,2013_05_20_oakmlb_texmlb_1
146,143,427235,2013_05_20_phimlb_miamlb_1
117,118,483630,2013_05_20_kcamlb_houmlb_1
114,136,427113,2013_05_20_seamlb_clemlb_1
115,109,427220,2013_05_20_arimlb_colmlb_1
144,142,427534,2013_05_20_minmlb_atlmlb_1
145,111,427315,2013_05_20_bosmlb_chamlb_1
135,138,427344,2013_05_20_slnmlb_sdnmlb_1
137,120,427339,2013_05_20_wasmlb_sfnmlb_1
121,134,427164,2013_05_12_pitmlb_nynmlb_1
139,135,427534,2013_05_12_sdnmlb_tbamlb_1
113,158,427248,2013_05_12_milmlb_cinmlb_1
119,146,427197,2013_05_12_miamlb_lanmlb_1
137,144,427026,2013_05_12_atlmlb_sfnmlb_1
145,108,427224,2013_05_12_anamlb_chamlb_1
109,143,427095,2013_05_12_phimlb_arimlb_1
136,133,483564,2013_05_12_oakmlb_seamlb_1
138,115,482608,2013_05_12_colmlb_slnmlb_1
118,147,427113,2013_05_12_nyamlb_kcamlb_1
117,140,427081,2013_05_12_texmlb_houmlb_1
142,110,427243,2013_05_12_balmlb_minmlb_1
111,141,427537,2013_05_12_tormlb_bosmlb_1
120,112,483630,2013_05_12_chnmlb_wasmlb_1
116,114,427344,2013_05_12_clemlb_detmlb_1
139,141,482608,2013_05_08_tormlb_tbamlb_1
158,140,427509,2013_05_08_texmlb_milmlb_1
110,118,427344,2013_05_08_kcamlb_balmlb_1
137,143,483564,2013_05_08_phimlb_sfnmlb_1
111,142,427224,2013_05_08_minmlb_bosmlb_1
117,108,427534,2013_05_08_anamlb_houmlb_1
120,116,427537,2013_05_08_detmlb_wasmlb_1
115,147,427197,2013_05_08_nyamlb_colmlb_1
135,146,427026,2013_05_08_miamlb_sdnmlb_1
112,138,427164,2013_05_08_slnmlb_chnmlb_1
119,109,427339,2013_05_08_arimlb_lanmlb_1
121,145,427053,2013_05_08_chamlb_nynmlb_1
134,136,427454,2013_05_08_seamlb_pitmlb_1
114,133,483630,2013_05_08_oakmlb_clemlb_1
113,144,427095,2013_05_08_atlmlb_cinmlb_1
143,113,427168,2013_05_17_cinmlb_phimlb_1
146,109,482641,2013_05_17_arimlb_miamlb_1
140,116,427292,2013_05_17_detmlb_texmlb_1
112,121,427026,2013_05_17_nynmlb_chnmlb_1
134,117,427457,2013_05_17_houmlb_pitmlb_1
108,145,427424,2013_05_17_chamlb_anamlb_1
147,141,482663,2013_05_17_tormlb_nyamlb_1
135,120,483569,2013_05_17_wasmlb_sdnmlb_1
142,111,427081,2013_05_17_bosmlb_minmlb_1
138,158,482620,2013_05_17_milmlb_slnmlb_1
144,119,427537,2013_05_17_lanmlb_atlmlb_1
110,139,427053,2013_05_17_tbamlb_balmlb_1
133,118,427224,2013_05_17_kcamlb_oakmlb_1
115,137,427099,2013_05_17_sfnmlb_colmlb_1
114,136,427509,2013_05_17_seamlb_clemlb_1
136,133,427315,2013_05_11_oakmlb_seamlb_1
118,147,427533,2013_05_11_nyamlb_kcamlb_1
139,135,427366,2013_05_11_sdnmlb_tbamlb_1
137,144,490319,2013_05_11_atlmlb_sfnmlb_1
120,112,427139,2013_05_11_chnmlb_wasmlb_1
142,110,427097,2013_05_11_balmlb_minmlb_1
111,141,427184,2013_05_11_tormlb_bosmlb_1
121,134,427538,2013_05_11_pitmlb_nynmlb_1
117,140,427269,2013_05_11_texmlb_houmlb_1
116,114,427457,2013_05_11_clemlb_detmlb_1
109,143,427058,2013_05_11_phimlb_arimlb_1
113,158,427286,2013_05_11_milmlb_cinmlb_1
119,146,427292,2013_05_11_miamlb_lanmlb_1
138,115,427168,2013_05_11_colmlb_slnmlb_1
145,108,427362,2013_05_11_anamlb_chamlb_1
117,108,482641,2013_05_09_anamlb_houmlb_1
111,142,427013,2013_05_09_minmlb_bosmlb_1
114,133,427361,2013_05_09_oakmlb_clemlb_1
110,118,427044,2013_05_09_kcamlb_balmlb_1
109,143,483912,2013_05_09_phimlb_arimlb_1
120,116,427299,2013_05_09_detmlb_wasmlb_1
121,134,427128,2013_05_09_pitmlb_nynmlb_1
115,147,427093,2013_05_09_nyamlb_colmlb_1
139,141,427545,2013_05_09_tormlb_tbamlb_1
137,144,484499,2013_05_09_atlmlb_sfnmlb_1
121,145,427248,2013_05_07_chamlb_nynmlb_1
111,142,427362,2013_05_07_minmlb_bosmlb_1
113,144,427058,2013_05_07_atlmlb_cinmlb_1
134,136,427081,2013_05_07_seamlb_pitmlb_1
139,141,427168,2013_05_07_tormlb_tbamlb_1
119,109,427144,2013_05_07_arimlb_lanmlb_1
110,118,427457,2013_05_07_kcamlb_balmlb_1
114,133,427139,2013_05_07_oakmlb_clemlb_1
137,143,427115,2013_05_07_phimlb_sfnmlb_1
135,146,490319,2013_05_07_miamlb_sdnmlb_1
158,140,427113,2013_05_07_texmlb_milmlb_1
117,108,427366,2013_05_07_anamlb_houmlb_1
115,147,427292,2013_05_07_nyamlb_colmlb_1
112,138,427538,2013_05_07_slnmlb_chnmlb_1
141,110,484499,2013_05_26_balmlb_tormlb_1
119,138,427013,2013_05_26_slnmlb_lanmlb_1
113,112,427099,2013_05_26_chnmlb_cinmlb_1
117,133,482641,2013_05_26_oakmlb_houmlb_1
116,142,489954,2013_05_26_minmlb_detmlb_1
121,144,427344,2013_05_26_atlmlb_nynmlb_1
158,134,427081,2013_05_26_pitmlb_milmlb_1
139,147,427424,2013_05_26_nyamlb_tbamlb_1
109,135,427129,2013_05_26_sdnmlb_arimlb_1
137,115,482620,2013_05_26_colmlb_sfnmlb_1
136,140,427224,2013_05_26_texmlb_seamlb_1
145,146,427361,2013_05_26_miamlb_chamlb_1
118,108,427168,2013_05_26_anamlb_kcamlb_1
120,143,427552,2013_05_26_phimlb_wasmlb_1
111,114,427197,2013_05_26_clemlb_bosmlb_1
146,109,427090,2013_05_18_arimlb_miamlb_1
114,136,427552,2013_05_18_seamlb_clemlb_1
